ID	MumID	Sex	LambAgeAugust	BirthYearF	RunDate	Plate	Age	AgeF	CapYearF	CapYear	LambAdult	IgAmp	IgEmp	IgGmp
2758	492	F	3404	1992	42346	28	9	9	2001	2001	Adults	0.686638556	0.694094653	0.525221573
2758	492	F	3774	1992	42321	22	10	10	2002	2002	Adults	0.830245341	0.502861917	0.465190708
2758	492	F	4139	1992	42424	73	11	11	2003	2003	Adults	0.98446055	0.502181196	0.400906512
2758	492	F	4504	1992	42418	67	12	12	2004	2004	Adults	1.160756579	0.687838297	0.501138615
2759	2143	F	114	1992	42300	9	0	0	1992	1992	Lambs	0.296654283	0.074632487	0.146526642
2759	2143	F	479	1992	42419	70	1	1	1993	1993	Adults	1.741278352	0.281411761	0.51218127
2759	2143	F	852	1992	42671	51	2	2	1994	1994	Adults	1.904974179	0.463472607	0.528510703
2759	2143	F	1212	1992	42313	15	3	3	1995	1995	Adults	1.223372818	0.379139898	0.349461733
2759	2143	F	1577	1992	42305	6	4	4	1996	1996	Adults	1.554666992	0.653742655	0.374236741
2759	2143	F	1939	1992	42398	54	5	5	1997	1997	Adults	1.601853685	0.630445034	0.528535877
2759	2143	F	2304	1992	42347	30	6	6	1998	1998	Adults	1.806203613	0.691373165	0.522010731
2759	2143	F	3769	1992	42321	22	10	10	2002	2002	Adults	1.670848827	0.474443712	0.374376729
2834	2479	M	NA	1993	42424	71	0	0	1993	1993	Lambs	0.737256723	0.182689095	0.248390615
2836	2290	F	NA	1993	42424	71	0	0	1993	1993	Lambs	1.199621559	0.40128699	0.092474907
2836	2290	F	NA	1993	42671	52	1	1	1994	1994	Adults	1.419821361	1.526782907	0.855424341
2836	2290	F	NA	1993	42312	5	3	3	1996	1996	Adults	1.715532246	1.661730298	0.763935834
2836	2290	F	NA	1993	42398	53	4	4	1997	1997	Adults	1.825054032	1.020519806	0.740722356
2836	2290	F	NA	1993	42347	30	5	5	1998	1998	Adults	2.045885828	1.342440084	0.473494512
2836	2290	F	NA	1993	42403	55	6	6	1999	1999	Adults	2.246566866	1.394504478	0.501099567
2836	2290	F	NA	1993	42410	62	7	7	2000	2000	Adults	2.065313794	1.730017789	0.66302021
2836	2290	F	NA	1993	42346	28	8	8	2001	2001	Adults	1.970094747	1.594392275	0.633190323
2836	2290	F	NA	1993	42321	22	9	9	2002	2002	Adults	2.228849623	1.578583317	0.471423714
2836	2290	F	NA	1993	42424	73	10	10	2003	2003	Adults	1.900896291	1.603191969	0.620069349
2836	2290	F	NA	1993	42418	67	11	11	2004	2004	Adults	2.048704108	1.210840311	0.671798247
2837	2242	F	NA	1993	42424	71	0	0	1993	1993	Lambs	2.081850073	0.259427407	0.235856879
2838	2242	F	NA	1993	42424	71	0	0	1993	1993	Lambs	1.017101214	0.056890008	0.083823292
2839	2294	F	113	1993	42424	71	0	0	1993	1993	Lambs	0.801824888	0.28751381	0.100245148
2839	2294	F	841	1993	42313	15	2	2	1995	1995	Adults	2.283523089	0.450971478	0.723485788
2839	2294	F	1206	1993	42305	6	3	3	1996	1996	Adults	2.667691909	0.475981008	0.763118016
2839	2294	F	1571	1993	42398	53	4	4	1997	1997	Adults	2.399071753	0.380914231	0.865339164
2839	2294	F	1934	1993	42347	29	5	5	1998	1998	Adults	2.621324077	0.366240643	0.73432191
2839	2294	F	2296	1993	42403	55	6	6	1999	1999	Adults	2.602053623	0.344195602	0.659314128
2839	2294	F	2660	1993	42410	62	7	7	2000	2000	Adults	2.275695322	0.434140151	0.763542123
2839	2294	F	3028	1993	42346	28	8	8	2001	2001	Adults	2.260436948	0.584780912	0.807934667
2839	2294	F	3395	1993	42321	22	9	9	2002	2002	Adults	2.473526826	0.411708669	0.547022771
2839	2294	F	3760	1993	42424	73	10	10	2003	2003	Adults	2.047331925	0.44061001	0.530415469
2839	2294	F	4125	1993	42418	67	11	11	2004	2004	Adults	2.549605327	0.566371655	0.730790501
2839	2294	F	4490	1993	42405	59	12	12	2005	2005	Adults	2.399982855	0.287146883	0.695083218
2844	2476	F	1590	1993	42398	53	4	4	1997	1997	Adults	1.278745053	0.972871865	0.855975604
2846	2493	F	129	1993	42424	73	0	0	1993	1993	Lambs	1.703734561	0.086042803	0.330874866
2847	2441	M	130	1993	42424	73	0	0	1993	1993	Lambs	1.069570999	0.236486517	0.233581889
2847	2441	M	861	1993	42313	14	2	2	1995	1995	Adults	1.534805203	1.119734215	0.59899883
2847	2441	M	1226	1993	42312	5	3	3	1996	1996	Adults	1.842765283	1.552962202	0.488927738
2847	2441	M	1585	1993	42398	53	4	4	1997	1997	Adults	1.537003037	1.614611657	0.756064221
2848	2247	M	128	1993	42424	73	0	0	1993	1993	Lambs	0.540046555	0.204169924	0.226249313
2851	2522	F	124	1993	42424	73	0	0	1993	1993	Lambs	0.594311162	0.03431975	0.246127485
2851	2522	F	859	1993	42313	15	2	2	1995	1995	Adults	1.030621637	0.197412823	0.639458565
2851	2522	F	1218	1993	42305	6	3	3	1996	1996	Adults	0.818950924	0.536242333	0.623178908
2851	2522	F	1585	1993	42398	53	4	4	1997	1997	Adults	0.766903411	0.54094893	0.703689774
2851	2522	F	1947	1993	42375	31	5	5	1998	1998	Adults	0.550293989	0.330820734	0.549084475
2852	1175	F	494	1993	42671	52	1	1	1994	1994	Adults	0.843345876	0.818906835	0.639260202
2852	1175	F	1218	1993	42305	6	3	3	1996	1996	Adults	1.57738673	1.482531433	0.452466483
2852	1175	F	3776	1993	42424	73	10	10	2003	2003	Adults	1.814745659	1.106392268	0.703074735
2852	1175	F	4138	1993	42418	67	11	11	2004	2004	Adults	2.0357359	0.839802107	1.038946007
2853	2331	M	124	1993	42424	73	0	0	1993	1993	Lambs	0.057019621	0.019948946	0.308229111
2854	2419	M	120	1993	42424	73	0	0	1993	1993	Lambs	0.377485299	0.069375558	0.180397492
2855	2419	F	123	1993	42424	73	0	0	1993	1993	Lambs	0.727757961	0.046309687	0.148145141
2856	2427	F	124	1993	42424	73	0	0	1993	1993	Lambs	0.092506441	0	0.039379772
2856	2427	F	489	1993	42671	52	1	1	1994	1994	Adults	0.959064699	0.454390317	1.003148502
2856	2427	F	1217	1993	42305	6	3	3	1996	1996	Adults	0.725389624	0.770431515	0.52102246
2857	2236	M	123	1993	42424	73	0	0	1993	1993	Lambs	0.953253686	0.150195835	0.562083094
2858	2236	F	123	1993	42424	73	0	0	1993	1993	Lambs	0.534711029	0	0.186137023
2859	2426	F	124	1993	42424	73	0	0	1993	1993	Lambs	1.111967815	0.347668856	0.378755904
2859	2426	F	489	1993	42671	52	1	1	1994	1994	Adults	0.660322296	0.93636448	1.021085859
2859	2426	F	857	1993	42313	14	2	2	1995	1995	Adults	1.034522905	0.886726933	0.836206442
2859	2426	F	1221	1993	42305	6	3	3	1996	1996	Adults	1.517755375	1.149952998	0.776910907
2860	1323	M	120	1993	42424	73	0	0	1993	1993	Lambs	0.627164888	0	0.235893577
2861	1323	F	120	1993	42424	73	0	0	1993	1993	Lambs	1.557079233	0.020610759	0.5765566
2863	2218	M	125	1993	42424	73	0	0	1993	1993	Lambs	0.124380315	0.090621554	0.103764799
2864	2541	M	123	1993	42424	73	0	0	1993	1993	Lambs	0.247909998	0.220181654	0.164065651
2864	2541	M	856	1993	42313	14	2	2	1995	1995	Adults	2.06679661	0.597186576	0.465215551
2864	2541	M	1221	1993	42305	6	3	3	1996	1996	Adults	2.280258625	0.861129526	0.341225797
2864	2541	M	1580	1993	42398	53	4	4	1997	1997	Adults	2.146289633	0.866563676	0.512129305
2869	2471	M	119	1993	42424	73	0	0	1993	1993	Lambs	0.998020036	0.124349038	0.178397185
2869	2471	M	490	1993	42671	52	1	1	1994	1994	Adults	1.603170794	0.662377049	0.784519318
2869	2471	M	852	1993	42313	14	2	2	1995	1995	Adults	1.460230072	1.211536712	0.480573636
2869	2471	M	1579	1993	42398	53	4	4	1997	1997	Adults	1.294927071	1.273024482	0.498685299
2869	2471	M	1945	1993	42375	31	5	5	1998	1998	Adults	1.110937049	1.589020431	0.35605211
2870	2243	M	119	1993	42424	73	0	0	1993	1993	Lambs	0.89508499	0.052469763	0.362745559
2871	2608	F	1579	1993	42398	53	4	4	1997	1997	Adults	1.987066385	2.064857387	1.001721767
2871	2608	F	2676	1993	42410	62	7	7	2000	2000	Adults	1.626170423	2.044957459	0.879546368
2874	2235	M	119	1993	42424	73	0	0	1993	1993	Lambs	1.01464886	0.111010989	0.355492782
2875	654	F	119	1993	42424	73	0	0	1993	1993	Lambs	1.546030629	0.070231285	0.231705552
2876	654	F	119	1993	42424	73	0	0	1993	1993	Lambs	0.464373089	0.122781247	0.176824627
2881	2524	F	124	1993	42424	73	0	0	1993	1993	Lambs	1.02276258	0	0.642127864
2881	2524	F	854	1993	42313	14	2	2	1995	1995	Adults	1.96877909	0.084071126	0.586752632
2881	2524	F	1579	1993	42398	53	4	4	1997	1997	Adults	2.199303228	0.285574035	0.972916059
2881	2524	F	2307	1993	42403	55	6	6	1999	1999	Adults	2.290746301	0.523739059	0.596415117
2881	2524	F	3042	1993	42346	28	8	8	2001	2001	Adults	1.867930437	0.187450567	0.660748806
2882	2138	F	122	1993	42424	73	0	0	1993	1993	Lambs	0.621343749	0.099129943	0.230450026
2882	2138	F	857	1993	42313	14	2	2	1995	1995	Adults	1.571196067	0.513782133	0.427446337
2882	2138	F	1221	1993	42305	6	3	3	1996	1996	Adults	1.689477825	0.795990629	0.393016501
2882	2138	F	1947	1993	42347	30	5	5	1998	1998	Adults	1.696832947	0.622862469	0.530751426
2885	2241	F	121	1993	42424	73	0	0	1993	1993	Lambs	0.028230134	0.126636812	0.132122731
2886	2416	F	117	1993	42424	73	0	0	1993	1993	Lambs	1.332870091	0.037345183	0.140053513
2886	2416	F	490	1993	42671	52	1	1	1994	1994	Adults	0.896047602	0.331796674	0.799020363
2886	2416	F	850	1993	42313	15	2	2	1995	1995	Adults	1.583124745	0.470942385	0.629869142
2886	2416	F	1215	1993	42305	6	3	3	1996	1996	Adults	1.711145722	0.708027448	0.654097453
2886	2416	F	1577	1993	42398	53	4	4	1997	1997	Adults	1.586728801	0.49458325	0.870047862
2886	2416	F	1942	1993	42375	31	5	5	1998	1998	Adults	1.500323178	0.741248285	0.582484024
2886	2416	F	2305	1993	42403	56	6	6	1999	1999	Adults	1.602724523	0.571468689	0.66108922
2886	2416	F	2669	1993	42410	62	7	7	2000	2000	Adults	1.741344032	0.576759647	0.614156726
2886	2416	F	3037	1993	42346	28	8	8	2001	2001	Adults	1.433777061	0.621491087	0.506020733
2886	2416	F	3775	1993	42424	73	10	10	2003	2003	Adults	1.327003288	0.705272767	0.470394771
2886	2416	F	4134	1993	42418	67	11	11	2004	2004	Adults	1.839692891	0.516651099	0.6198749
2893	1332	F	122	1993	42424	73	0	0	1993	1993	Lambs	1.583697566	0.112500032	0.205476985
2893	1332	F	487	1993	42671	52	1	1	1994	1994	Adults	2.378295463	0.62700303	0.718700857
2893	1332	F	855	1993	42313	15	2	2	1995	1995	Adults	2.156721842	1.434848641	0.558715026
2893	1332	F	1582	1993	42398	54	4	4	1997	1997	Adults	1.970554585	1.363531597	0.496830922
2893	1332	F	2310	1993	42403	56	6	6	1999	1999	Adults	2.170532264	1.26617471	0.40363282
2894	1740	F	123	1993	42424	73	0	0	1993	1993	Lambs	1.251192763	0.114543941	0.183266213
2894	1740	F	1217	1993	42305	6	3	3	1996	1996	Adults	1.012010866	1.327671522	0.825023498
2894	1740	F	1578	1993	42398	53	4	4	1997	1997	Adults	0.980060777	0.70059925	0.830789405
2895	1150	F	1215	1993	42305	6	3	3	1996	1996	Adults	2.013434712	1.797270002	0.646516901
2897	1901	F	487	1993	42671	52	1	1	1994	1994	Adults	1.556655137	0.60306366	0.987423832
2898	2307	F	122	1993	42424	73	0	0	1993	1993	Lambs	0.154247294	0.00018909	0.087912647
2899	2237	F	121	1993	42424	73	0	0	1993	1993	Lambs	0.471004385	0.134619473	0.086085479
2899	2237	F	856	1993	42313	15	2	2	1995	1995	Adults	1.238077937	0.302878466	0.687090868
2899	2237	F	1220	1993	42305	6	3	3	1996	1996	Adults	0.948383382	0.45435362	0.51710122
2899	2237	F	1946	1993	42347	30	5	5	1998	1998	Adults	1.247053816	0.463336911	0.694723007
2899	2237	F	2314	1993	42403	55	6	6	1999	1999	Adults	1.221068758	0.498087623	0.657995941
2899	2237	F	3037	1993	42346	28	8	8	2001	2001	Adults	0.873179988	0.424993645	0.849401605
2900	2392	M	118	1993	42424	73	0	0	1993	1993	Lambs	1.588147712	0.275225364	0.28464684
2901	2392	F	118	1993	42424	73	0	0	1993	1993	Lambs	0.703779393	0.041977877	0.11223967
2902	1302	M	117	1993	42424	73	0	0	1993	1993	Lambs	1.128445744	0.206613914	0.072934868
2902	1302	M	488	1993	42671	52	1	1	1994	1994	Adults	1.608483101	0.923230328	0.839373117
2902	1302	M	850	1993	42313	15	2	2	1995	1995	Adults	1.529600989	1.266045876	0.508209254
2902	1302	M	1219	1993	42312	5	3	3	1996	1996	Adults	1.239998395	1.25018492	0.615722861
2903	2429	M	117	1993	42424	73	0	0	1993	1993	Lambs	1.462875167	0.115276135	0.296514825
2903	2429	M	488	1993	42671	52	1	1	1994	1994	Adults	1.800710802	1.310387048	0.944821214
2904	2698	M	116	1993	42424	73	0	0	1993	1993	Lambs	1.249135374	0.008603574	0.291952911
2904	2698	M	487	1993	42671	52	1	1	1994	1994	Adults	1.996257189	0.250479759	0.654672643
2904	2698	M	849	1993	42313	15	2	2	1995	1995	Adults	1.988289567	0.420020358	0.620994778
2905	2627	F	117	1993	42424	73	0	0	1993	1993	Lambs	0.824659338	0.024676184	0.100783271
2905	2627	F	488	1993	42671	52	1	1	1994	1994	Adults	1.450619982	0.376758898	0.732849452
2905	2627	F	850	1993	42313	15	2	2	1995	1995	Adults	1.462971525	0.567882059	0.629975225
2905	2627	F	1215	1993	42312	5	3	3	1996	1996	Adults	1.620575271	0.472567458	0.811393738
2905	2627	F	1577	1993	42398	53	4	4	1997	1997	Adults	1.708997624	0.469038596	0.926238044
2905	2627	F	1942	1993	42347	30	5	5	1998	1998	Adults	1.995095482	0.370476355	0.829606336
2905	2627	F	2305	1993	42403	56	6	6	1999	1999	Adults	1.566282015	0.688819031	0.590250372
2906	2406	F	115	1993	42424	73	0	0	1993	1993	Lambs	0.541753435	0.018530774	0.277637174
2908	1333	M	855	1993	42313	15	2	2	1995	1995	Adults	0.887400535	0.333744296	0.694123438
2908	1333	M	1216	1993	42305	6	3	3	1996	1996	Adults	1.074298231	0.594756318	0.608862879
2908	1333	M	1581	1993	42398	53	4	4	1997	1997	Adults	1.408059785	0.605021267	0.826667781
2908	1333	M	1947	1993	42375	31	5	5	1998	1998	Adults	1.260944715	0.588551911	0.765454972
2909	1971	M	120	1993	42424	73	0	0	1993	1993	Lambs	1.341254223	0.009832656	0.292471595
2910	1971	M	120	1993	42424	72	0	0	1993	1993	Lambs	1.122475325	0.937272307	0.402403502
2910	1971	M	485	1993	42671	52	1	1	1994	1994	Adults	1.893566068	0.535805459	0.499289197
2910	1971	M	1576	1993	42398	53	4	4	1997	1997	Adults	1.980074317	0.675416334	0.507313893
2912	2437	F	488	1993	42671	52	1	1	1994	1994	Adults	0.664487422	0.092854792	0.264047337
2912	2437	F	853	1993	42313	15	2	2	1995	1995	Adults	0.840350504	0.122203851	0.318484841
2912	2437	F	1217	1993	42305	6	3	3	1996	1996	Adults	1.136241269	0.373786334	0.184343976
2912	2437	F	1579	1993	42398	53	4	4	1997	1997	Adults	0.847320423	0.288432451	0.390132562
2912	2437	F	1943	1993	42347	30	5	5	1998	1998	Adults	1.032655558	0.387010586	0.398415123
2912	2437	F	2311	1993	42403	55	6	6	1999	1999	Adults	0.609096581	0.274087869	0.24965392
2912	2437	F	3038	1993	42346	28	8	8	2001	2001	Adults	0.77724577	0.19265638	0.347438115
2912	2437	F	3773	1993	42424	73	10	10	2003	2003	Adults	1.159835891	0.103599781	0.365388776
2912	2437	F	4132	1993	42418	67	11	11	2004	2004	Adults	0.935269618	0.219866581	0.47420625
2913	1336	F	119	1993	42424	72	0	0	1993	1993	Lambs	0.051071874	0.027217155	0.046812299
2913	1336	F	854	1993	42313	15	2	2	1995	1995	Adults	0.63222053	0.211434781	0.378538743
2913	1336	F	1213	1993	42305	6	3	3	1996	1996	Adults	0.953494711	0.868349253	0.835740209
2913	1336	F	1946	1993	42347	30	5	5	1998	1998	Adults	0.70243948	0.390818403	0.537665501
2913	1336	F	3039	1993	42346	28	8	8	2001	2001	Adults	1.088854646	0.412180171	0.457754901
2915	2323	M	119	1993	42424	72	0	0	1993	1993	Lambs	0.316233498	0.00392975	0.123155431
2916	2436	M	120	1993	42424	72	0	0	1993	1993	Lambs	0.430023937	0.279226686	0.315229939
2918	2285	F	115	1993	42424	72	0	0	1993	1993	Lambs	0.014465024	0	0.064595154
2919	2285	F	115	1993	42424	72	0	0	1993	1993	Lambs	1.209091581	0.042513482	0.139196352
2920	2240	F	120	1993	42424	72	0	0	1993	1993	Lambs	0.397977882	0.09520457	0.130017454
2920	2240	F	848	1993	42313	15	2	2	1995	1995	Adults	1.9573753	0.429018008	0.834495856
2920	2240	F	1213	1993	42305	6	3	3	1996	1996	Adults	2.069687206	0.713042574	0.943178872
2920	2240	F	1575	1993	42398	53	4	4	1997	1997	Adults	1.975449039	0.572251854	0.916859574
2920	2240	F	1940	1993	42375	31	5	5	1998	1998	Adults	1.82753734	0.507401357	0.687972016
2920	2240	F	2306	1993	42403	55	6	6	1999	1999	Adults	1.949793864	0.585018173	0.606148558
2920	2240	F	2667	1993	42410	62	7	7	2000	2000	Adults	1.911473896	0.765211986	0.77840277
2920	2240	F	3032	1993	42346	28	8	8	2001	2001	Adults	2.032682539	0.888964373	0.914800993
2920	2240	F	3405	1993	42321	22	9	9	2002	2002	Adults	1.650488434	0.579114146	0.604146588
2920	2240	F	3767	1993	42424	73	10	10	2003	2003	Adults	1.332278236	0.681382122	0.692119245
2920	2240	F	4132	1993	42418	67	11	11	2004	2004	Adults	2.081414702	0.721076106	1.001387175
2920	2240	F	4497	1993	42405	59	12	12	2005	2005	Adults	2.192028537	0.584784067	0.625558927
2920	2240	F	4859	1993	42404	58	13	13	2006	2006	Adults	1.249012403	0.378226606	0.556259952
2921	2430	M	119	1993	42424	72	0	0	1993	1993	Lambs	0.831165022	0.20000528	0.238889712
2922	2430	F	119	1993	42424	72	0	0	1993	1993	Lambs	0.189191382	0.14729247	0.133096405
2923	2585	F	120	1993	42424	72	0	0	1993	1993	Lambs	0.059577589	0.021686396	0.06882881
2923	2585	F	490	1993	42671	52	1	1	1994	1994	Adults	1.249058769	0.982131598	0.511447315
2923	2585	F	1216	1993	42305	6	3	3	1996	1996	Adults	1.369851402	0.59978013	0.178122616
2923	2585	F	1578	1993	42398	53	4	4	1997	1997	Adults	2.14763175	0.723668608	0.523374501
2923	2585	F	1941	1993	42347	30	5	5	1998	1998	Adults	2.505531602	1.052526215	0.568358641
2925	2238	F	118	1993	42424	72	0	0	1993	1993	Lambs	0.446695067	0.154444099	0.098403738
2925	2238	F	851	1993	42313	15	2	2	1995	1995	Adults	1.363129058	0.496938194	0.723940898
2925	2238	F	1578	1993	42398	53	4	4	1997	1997	Adults	1.766930873	0.812673635	0.859867607
2925	2238	F	1942	1993	42375	31	5	5	1998	1998	Adults	1.82786927	1.088136285	0.747571118
2925	2238	F	2306	1993	42403	56	6	6	1999	1999	Adults	1.646673469	0.66562183	0.712888809
2927	2758	M	117	1993	42424	72	0	0	1993	1993	Lambs	0.516051653	0.027120124	0.183961788
2932	2239	M	849	1993	42313	15	2	2	1995	1995	Adults	1.590349508	0.436860638	0.390317381
2932	2239	M	1943	1993	42347	30	5	5	1998	1998	Adults	2.228459274	0.391087407	0.494084708
2933	2418	F	115	1993	42424	72	0	0	1993	1993	Lambs	0.927013949	0.025082476	0.091728167
2934	2527	F	119	1993	42424	72	0	0	1993	1993	Lambs	0.6656038	0.087308825	0.08819586
2936	1896	M	851	1993	42313	15	2	2	1995	1995	Adults	1.827122342	1.011930579	0.570897504
2936	1896	M	1212	1993	42305	6	3	3	1996	1996	Adults	2.110369961	1.442695502	0.389379264
2937	2248	F	119	1993	42424	72	0	0	1993	1993	Lambs	0.61517672	0.034979624	0.277290229
2939	2141	F	118	1993	42424	72	0	0	1993	1993	Lambs	0.990658754	0.157854044	0.191384822
2940	1736	M	125	1993	42424	72	0	0	1993	1993	Lambs	1.232211984	0.405860778	0.394068117
2944	1741	F	1212	1993	42305	6	3	3	1996	1996	Adults	1.988571129	1.630640546	0.623298662
2944	1741	F	1941	1993	42375	31	5	5	1998	1998	Adults	2.172234288	1.823350156	0.809895905
2944	1741	F	2305	1993	42403	55	6	6	1999	1999	Adults	2.197362588	1.143874199	0.745295181
2944	1741	F	2670	1993	42410	62	7	7	2000	2000	Adults	1.993788112	1.273357604	0.775887986
2945	1319	F	113	1993	42424	72	0	0	1993	1993	Lambs	0.499170706	0.052445178	0.21351753
2946	1319	M	113	1993	42424	72	0	0	1993	1993	Lambs	1.233328482	0.437115637	0.230446529
2946	1319	M	483	1993	42671	52	1	1	1994	1994	Adults	1.899946453	0.60604315	0.52050109
2950	1339	F	119	1993	42424	72	0	0	1993	1993	Lambs	1.220028954	0.139739182	0.18049448
2950	1339	F	855	1993	42313	15	2	2	1995	1995	Adults	1.799110214	0.302157919	0.785857374
2950	1339	F	1579	1993	42398	53	4	4	1997	1997	Adults	2.022172932	0.52569653	0.722636995
2951	1339	F	119	1993	42424	72	0	0	1993	1993	Lambs	1.01798047	0.214859641	0.480581307
2951	1339	F	1579	1993	42398	53	4	4	1997	1997	Adults	2.153154692	0.806409212	0.915805475
2951	1339	F	1943	1993	42347	30	5	5	1998	1998	Adults	2.399747968	0.937943053	0.674723937
2952	2662	F	117	1993	42424	72	0	0	1993	1993	Lambs	0.699283299	0.000242577	0.050725512
2953	1742	F	1579	1993	42398	53	4	4	1997	1997	Adults	0.71694699	0.160719648	0.080734617
2955	2404	F	851	1993	42313	15	2	2	1995	1995	Adults	0.762713457	1.047778002	0.643388139
2955	2404	F	1215	1993	42305	6	3	3	1996	1996	Adults	1.388216881	1.146518092	0.715071289
2958	2349	F	117	1993	42424	72	0	0	1993	1993	Lambs	0.47492067	0.011983311	0.189105336
2958	2349	F	482	1993	42671	52	1	1	1994	1994	Adults	1.733237947	0.371145329	0.7100558
2958	2349	F	851	1993	42313	15	2	2	1995	1995	Adults	1.44820378	0.340027074	0.527642355
2958	2349	F	1941	1993	42347	30	5	5	1998	1998	Adults	2.110329707	0.394453822	0.491118004
2960	112	F	849	1993	42313	15	2	2	1995	1995	Adults	1.438726467	0.640195123	0.480360404
2960	112	F	1576	1993	42398	53	4	4	1997	1997	Adults	1.174877837	1.005052577	0.75614376
2960	112	F	2300	1993	42403	56	6	6	1999	1999	Adults	1.142937913	1.19777637	0.568024415
2960	112	F	3032	1993	42346	28	8	8	2001	2001	Adults	1.171198498	0.990803108	0.676403172
2961	2598	F	111	1993	42424	72	0	0	1993	1993	Lambs	0.05187466	0	0.052636642
2962	1954	M	111	1993	42424	72	0	0	1993	1993	Lambs	0.597194489	0.105937639	0.147796169
2963	2316	M	114	1993	42424	72	0	0	1993	1993	Lambs	0.595905278	0.160185211	0.456749717
2964	1364	F	111	1993	42424	72	0	0	1993	1993	Lambs	1.398419156	0.49817703	0.395064245
2965	1364	M	111	1993	42424	72	0	0	1993	1993	Lambs	1.204032032	0.249250959	0.235929022
2966	2407	M	117	1993	42424	72	0	0	1993	1993	Lambs	0.57561214	0.015961576	0.254782266
2967	2596	M	116	1993	42424	72	0	0	1993	1993	Lambs	0.880773765	0.21876953	0.151331511
2968	1630	F	110	1993	42424	72	0	0	1993	1993	Lambs	0.908800227	0.066822387	0.089718225
2968	1630	F	481	1993	42671	52	1	1	1994	1994	Adults	2.200892666	0.340892069	0.764097645
2969	1630	M	110	1993	42424	72	0	0	1993	1993	Lambs	0.457015426	0.01081894	0.131554722
2971	2718	M	114	1993	42424	72	0	0	1993	1993	Lambs	0.070420924	0.047690666	0.083267873
2972	1951	M	114	1993	42424	72	0	0	1993	1993	Lambs	0.991923885	0.049437221	0.34676691
2973	1951	F	479	1993	42671	52	1	1	1994	1994	Adults	1.06656226	1.338920444	0.84537902
2973	1951	F	847	1993	42313	15	2	2	1995	1995	Adults	1.269830035	0.984960222	0.564672247
2974	2509	F	113	1993	42424	72	0	0	1993	1993	Lambs	0.613673314	0.881070048	0.362397263
2978	1156	F	115	1993	42424	72	0	0	1993	1993	Lambs	0.390928092	0.043324277	0.095257713
2979	1156	F	481	1993	42671	52	1	1	1994	1994	Adults	2.194088854	0.545146996	0.53253492
2979	1156	F	1208	1993	42305	6	3	3	1996	1996	Adults	2.295201319	0.68983082	0.399116533
2979	1156	F	1573	1993	42398	53	4	4	1997	1997	Adults	2.555572658	0.688324141	0.92770407
2979	1156	F	1936	1993	42375	31	5	5	1998	1998	Adults	2.437812508	0.902563276	0.622576173
