ID	MOTHER	FATHER
7189	4284	7310
7190	5438	5475
7191	5611	5484
7192	5086	5564
7193	5522	5112
7194	5596	6279
7195	6573	5488
7196	6892	5750
7197	5452	5450
7198	5452	5450
802	NA	NA
7199	5498	5488
7200	5638	5450
7201	6655	5158
7202	6067	5082
7203	6681	5572
7204	5534	7299
7205	6419	6450
7206	5600	5437
7207	6650	6509
7208	7034	7048
803	NA	NA
7209	6637	6376
7210	6640	5434
7211	6604	6284
7212	6741	5112
7213	6373	5450
7214	5467	NA
7215	5741	6284
7216	5536	5158
7217	6940	5179
7218	5613	6659
804	NA	NA
7219	6051	6847
7220	6880	5697
7221	6824	6284
7222	5273	6268
7223	7019	5521
7224	6543	5704
7225	6821	5450
7226	5441	5521
7227	6899	6774
7228	6649	6760
805	NA	NA
7229	6813	5750
7230	6783	4463
7231	6567	5488
7232	6795	NA
7233	6671	5158
7234	6874	6524
7235	6791	5434
7236	6785	6679
7237	4510	6505
7238	4465	6283
806	NA	NA
7239	6814	5082
7240	5121	5564
7241	6811	7020
7242	6839	6084
7243	6675	6549
7244	6863	5112
7245	6068	5158
7246	6575	6376
7247	6820	6084
7248	6902	6443
151	NA	NA
807	NA	NA
7249	6632	NA
7250	4674	6742
7251	6936	5750
7252	6912	NA
7253	NA	NA
7254	NA	NA
7255	NA	NA
7256	4465	5158
7257	4501	5687
7258	6864	6611
808	NA	NA
7259	6684	NA
7260	NA	NA
7261	NA	NA
7262	NA	NA
7263	NA	NA
7264	5560	5428
7265	4671	6745
7266	6379	5082
7267	6150	6441
7268	NA	NA
809	NA	NA
7269	6688	NA
7270	NA	NA
7271	NA	NA
7272	NA	NA
7273	NA	NA
7274	6330	6268
7275	7031	NA
7276	6118	5428
7277	4304	6591
7278	4361	6286
810	NA	NA
7279	4380	5158
7280	4352	3845
7281	5632	5523
7282	6371	6763
7283	6093	4463
7284	5513	5112
7285	5493	6749
7286	5602	6847
7287	6307	5434
7288	5649	5488
811	NA	NA
7289	5723	5158
7290	6638	5450
7291	5602	NA
7292	7023	NA
7293	5264	NA
7294	5813	5450
7295	5813	NA
7296	5127	5158
812	NA	NA
7297	NA	5421
7298	NA	4485
7299	NA	NA
7300	NA	6279
7301	NA	NA
7302	NA	4767
7303	NA	5446
7304	NA	NA
7305	NA	NA
7306	NA	4599
813	NA	NA
7307	NA	5492
7308	NA	NA
7309	NA	NA
7310	NA	4300
7311	NA	NA
7312	NA	NA
7313	NA	NA
7314	NA	NA
7315	NA	NA
7316	NA	NA
814	NA	NA
7317	NA	NA
7318	NA	NA
7319	NA	NA
7320	NA	NA
7321	NA	NA
7322	NA	NA
7323	NA	NA
7324	NA	NA
7325	NA	NA
7326	NA	NA
815	NA	NA
7327	NA	NA
7328	NA	NA
7329	NA	NA
7330	NA	NA
7331	NA	NA
7332	NA	NA
7333	NA	NA
7334	NA	NA
7335	NA	NA
7336	NA	NA
816	NA	NA
7337	NA	NA
7338	NA	NA
7339	NA	NA
7340	NA	NA
7341	NA	NA
7342	NA	NA
7343	NA	NA
7344	NA	NA
7345	NA	NA
7346	NA	NA
152	NA	2694
817	NA	NA
7347	NA	NA
7348	NA	NA
7349	NA	NA
7350	NA	NA
7351	NA	NA
7352	NA	NA
7353	NA	NA
7354	NA	NA
7355	NA	NA
7356	NA	NA
818	NA	NA
7357	NA	NA
7358	NA	NA
7359	NA	NA
7360	NA	NA
7361	NA	NA
7362	NA	NA
7363	NA	NA
7364	NA	NA
7365	NA	NA
7366	NA	NA
819	NA	NA
7367	NA	NA
7368	NA	NA
7369	NA	NA
7370	NA	NA
7371	NA	NA
7372	NA	NA
7373	NA	NA
7374	NA	NA
7375	NA	NA
7376	NA	NA
820	NA	NA
7377	NA	NA
7378	NA	NA
7379	NA	NA
7380	NA	NA
7381	5176	5158
7382	5293	6279
7383	5133	6288
7384	6604	5750
7385	5452	5434
7386	5129	5475
821	NA	NA
7387	6563	5082
7388	5429	6677
7389	4406	5658
7390	4406	5658
7391	6648	7676
7392	5266	6288
7393	6543	5430
7394	6781	6056
7395	5127	5658
7396	6783	NA
822	NA	NA
7397	5603	5704
7398	5604	5750
7399	6682	6509
7400	6157	5158
7401	6313	5158
7402	6624	6288
7403	6639	5687
7404	5272	6288
7405	5455	6268
7406	5455	NA
823	NA	NA
7407	5265	6764
7408	5156	5658
7409	5477	6279
7410	5477	6286
7411	6334	7310
7412	6334	5658
7413	6050	6279
7414	4452	5158
7415	6733	6998
7416	6787	6415
824	NA	NA
7417	6821	NA
7418	6136	5450
7419	6602	6284
7420	6649	6450
7421	6999	5082
7422	5601	NA
7423	6119	5428
7424	5447	5158
7425	5170	5521
7426	4404	6284
825	NA	NA
7427	6566	5687
7428	6303	5488
7429	6139	6291
7430	6814	5445
7431	6068	5658
7432	5723	9671
7433	6638	6842
7434	5441	7677
7435	6095	5704
7436	5560	5450
826	NA	NA
7437	5153	6268
7438	6864	6298
7439	6092	6284
7440	5178	7302
7441	5463	5667
7442	6681	6291
7443	5733	6056
7444	6054	5158
7445	5499	5450
7446	5499	5450
153	2346	1952
827	NA	NA
7447	6858	7046
7448	6390	6774
7449	6546	5158
7450	6546	NA
7451	6379	5445
7452	5464	NA
7453	5611	6679
7454	6727	6297
7455	6735	NA
7456	6735	6679
828	NA	NA
7457	5137	5158
7458	6541	5704
7459	6583	5450
7460	5451	5750
7461	5451	5750
7462	6164	5158
7463	5551	NA
7464	6093	5704
7465	6688	7310
7466	6846	NA
829	NA	NA
7467	4620	5158
7468	6892	5658
7469	6883	6286
7470	6944	6450
7471	6373	6497
7472	5650	NA
7473	5538	5428
7474	6086	6268
7475	6646	5445
7476	6127	6376
830	NA	NA
7477	5570	5642
7478	5611	6284
7479	6732	5450
7480	6486	5437
7481	6419	6513
7482	6741	6535
7483	5654	5450
7484	5159	6760
7485	5159	6855
7486	5115	6279
831	NA	NA
7487	5145	6505
7488	5638	6284
7489	5498	6505
7490	5543	5572
7491	5543	5572
7492	5873	5521
7493	6057	5179
7494	5163	6591
7495	5163	6519
7496	6416	5437
832	NA	NA
7497	6088	7302
7498	6088	5704
7499	6400	6679
7500	5637	6687
7501	5439	6505
7502	5741	5095
7503	5514	5437
7504	6621	7303
7505	6923	5667
7506	6123	5445
833	NA	NA
7507	5536	6284
7508	6498	5445
7509	5899	5658
7510	6820	7302
7511	5468	NA
7512	5518	5658
7513	5494	6505
7514	6671	5750
7515	6405	5437
7516	6573	5572
834	NA	NA
7517	6650	6268
7518	6891	7702
7519	6863	5687
7520	5528	5158
7521	5528	5158
7522	5474	6084
7523	5533	5158
7524	6884	5158
7525	6854	7302
7526	6655	6611
835	NA	NA
7527	6861	6513
7528	6637	5704
7529	6676	NA
7530	5438	5428
7531	5493	7301
7532	5493	7301
7533	6161	NA
7534	6150	NA
7535	6675	6450
7536	5121	7301
836	NA	NA
7537	6423	5158
7538	6933	5158
7539	5120	6679
7540	6785	4463
7541	5110	5428
7542	6912	6497
7543	6930	NA
7544	6052	5158
7545	5340	5658
7546	5126	6574
154	NA	NA
837	NA	NA
7547	6636	6279
7548	6942	NA
7549	7016	NA
7550	7029	7299
7551	5467	5658
7552	4510	NA
7553	NA	NA
7554	NA	NA
7555	NA	NA
7556	NA	NA
838	NA	NA
7557	NA	NA
7558	NA	NA
7559	NA	NA
7560	NA	NA
7561	5176	6298
7562	7082	7051
7563	6996	NA
7564	6612	6763
7565	NA	NA
7566	6604	7310
839	NA	NA
7567	NA	NA
7568	7184	6616
7569	6882	6747
7570	6813	5658
7571	4501	5750
7572	6936	6163
7573	7155	6291
7574	NA	NA
7575	7067	5428
7576	4477	5450
840	NA	NA
7577	7154	6557
7578	7134	6895
7579	6811	6797
7580	NA	NA
7581	NA	5670
7582	5509	NA
7583	6828	7020
7584	7025	8805
7585	4440	5158
7586	4440	5158
841	NA	NA
7587	6925	6747
7588	6897	6040
7589	6865	5428
7590	7092	7302
7591	7009	NA
7592	6791	6279
7593	6792	8805
7594	6899	6509
7595	4620	7083
7596	7150	6291
842	NA	NA
7597	6795	8805
7598	4050	5158
7599	7179	6895
7600	7143	5095
7601	7120	6903
7602	7177	6877
7603	5536	6284
7604	6870	5450
7605	6992	NA
7606	6921	6291
843	NA	NA
7607	7058	5450
7608	4236	6749
7609	5744	NA
7610	7075	6288
7611	7075	6505
7612	7090	6903
7613	7064	5428
7614	7095	NA
7615	7289	5642
7616	7121	6574
844	NA	NA
7617	6902	6298
7618	7139	6574
7619	6926	5658
7620	6113	6443
7621	9169	5437
7622	6805	5475
7623	5602	5095
7624	NA	7312
7625	NA	NA
7626	NA	NA
845	NA	NA
7627	7004	6056
7628	6788	5667
7629	6575	5158
7630	5435	5667
7631	6684	5450
7632	7654	8805
7633	7655	7297
7634	7024	7301
7635	7030	6279
7636	7019	5521
846	NA	NA
7637	6551	6070
7638	6632	6286
7639	5513	5750
7640	6567	6070
7641	5649	5450
7642	6104	6760
7643	NA	6679
7644	7025	NA
7645	NA	NA
7646	7035	6291
155	NA	1961
847	NA	NA
7647	7030	5552
7648	5293	5572
7649	7026	NA
7650	7028	6288
7651	6736	6535
7652	NA	NA
7653	NA	NA
7654	7029	5179
7655	7036	4506
7656	6067	5437
848	NA	NA
7657	6319	6040
7658	6881	6443
7659	6144	6084
7660	6640	5450
7661	5539	6084
7662	5147	5572
7663	6118	6679
7664	4510	7303
7665	4455	5704
7666	3306	6523
849	NA	NA
7667	4671	NA
7668	6452	NA
7669	7031	NA
7670	6734	NA
7671	7027	NA
7672	7027	NA
7673	5602	NA
7674	6736	6268
7675	NA	5446
7676	NA	NA
850	NA	NA
7677	NA	5687
7678	NA	5704
7679	3373	7310
7680	5632	5158
7681	NA	6505
7682	NA	6427
7683	NA	7303
7684	NA	6288
7685	NA	NA
7686	NA	NA
851	NA	NA
7687	NA	6284
7688	NA	NA
7689	8824	5623
7690	NA	7698
7691	NA	NA
7692	NA	4246
7693	NA	NA
7694	NA	NA
7695	NA	NA
7696	NA	6502
852	NA	NA
7697	NA	6288
7698	NA	NA
7699	NA	5326
7700	NA	4767
7701	NA	7302
7702	NA	NA
7703	NA	NA
7704	NA	NA
7705	4765	NA
7706	2427	NA
853	NA	NA
7707	4437	NA
7708	2522	NA
7709	3135	NA
7710	4459	NA
7711	4641	NA
7712	2392	NA
7713	2708	NA
7714	4720	NA
7715	5297	NA
7716	4650	NA
854	NA	NA
7717	4718	NA
7718	4695	NA
7719	4425	NA
7720	4312	NA
7721	4623	NA
7722	2881	NA
7723	4152	NA
7724	5300	NA
7725	133	NA
7726	2993	NA
855	NA	NA
7727	2993	NA
7728	4166	NA
7729	3377	NA
7730	2977	NA
7731	4712	NA
7732	5327	NA
7733	3281	NA
7734	2294	NA
7735	4627	NA
7736	4714	NA
856	NA	NA
7737	4384	NA
7738	4409	NA
7739	2463	NA
7740	4509	NA
7741	4648	NA
7742	4000	NA
7743	4726	NA
7744	2899	NA
7745	2899	NA
7746	4483	NA
156	NA	2402
857	NA	NA
7747	2608	NA
7748	4379	NA
7749	4421	NA
7750	4414	NA
7751	4490	NA
7752	4273	NA
7753	4392	NA
7754	4416	NA
7755	4204	NA
7756	4632	NA
858	NA	NA
7757	4199	NA
7758	2686	NA
7759	4630	NA
7760	4292	NA
7761	3516	NA
7762	3516	NA
7763	2738	NA
7764	2738	NA
7765	4634	NA
7766	4447	NA
859	NA	NA
7767	5291	NA
7768	3269	NA
7769	3269	NA
7770	2925	NA
7771	4424	NA
7772	4493	NA
7773	4357	NA
7774	2723	NA
7775	4385	NA
7776	2740	NA
860	NA	NA
7777	2740	NA
7778	2441	NA
7779	4549	NA
7780	3307	NA
7781	3307	NA
7782	4728	NA
7783	4278	NA
7784	4063	NA
7785	3525	NA
7786	2755	NA
861	NA	NA
7787	4563	NA
7788	5347	NA
7789	4381	NA
7790	4233	NA
7791	4233	NA
7792	4244	NA
7793	2437	NA
7794	4351	NA
7795	4651	NA
7796	4411	NA
862	NA	NA
7797	4639	NA
7798	3348	NA
7799	3271	NA
7800	2913	NA
7801	2662	NA
7802	2856	NA
7803	4349	NA
7804	4719	NA
7805	4286	NA
7806	4427	NA
863	NA	NA
7807	4289	NA
7808	4289	NA
7809	4302	NA
7810	4302	NA
7811	3518	NA
7812	3518	NA
7813	4503	NA
7814	4729	NA
7815	4014	NA
7816	4014	NA
864	NA	NA
7817	3176	NA
7818	4680	NA
7819	4628	NA
7820	4713	NA
7821	4307	NA
7822	3347	NA
7823	2944	NA
7824	2944	NA
7825	4258	NA
7826	3520	NA
865	NA	NA
7827	4494	NA
7828	4285	NA
7829	3361	NA
7830	3361	NA
7831	2983	NA
7832	2983	NA
7833	4555	NA
7834	3168	NA
7835	3168	NA
7836	5358	NA
866	NA	NA
7837	5334	NA
7838	5373	NA
7839	60	NA
7840	58	NA
7841	57	NA
7842	5339	NA
7843	5312	NA
7844	5309	NA
7845	48	NA
7846	5387	NA
157	NA	NA
867	NA	NA
7847	44	NA
7848	40	NA
7849	5341	NA
7850	5376	NA
7851	5343	NA
7852	5294	NA
7853	38	NA
7854	34	NA
7855	32	NA
7856	31	NA
868	NA	NA
7857	4670	NA
7858	5313	NA
7859	29	NA
7860	5315	NA
7861	23	NA
7862	5369	NA
7863	21	NA
7864	20	NA
7865	5288	NA
7866	5371	NA
869	NA	NA
7867	5370	NA
7868	5350	NA
7869	15	NA
7870	14	NA
7871	13	NA
7872	4408	NA
7873	2333	NA
7874	2333	NA
7875	4435	NA
7876	5490	4463
870	NA	NA
7877	5547	5421
7878	2751	5698
7879	3245	4300
7880	5456	3358
7881	5553	NA
7882	5532	NA
7883	5885	3333
7884	3283	5492
7885	2871	5687
7886	3535	NA
871	NA	NA
7887	3535	4276
7888	5996	5428
7889	5754	3353
7890	4114	3333
7891	5531	5687
7892	5784	NA
7893	2960	5679
7894	2960	5679
7895	4567	3333
7896	5808	3353
872	NA	NA
7897	5977	4276
7898	3338	4225
7899	5746	5182
7900	5104	4363
7901	5833	5109
7902	5268	5271
7903	5556	4276
7904	5558	5521
7905	3780	4585
7906	5458	4246
873	NA	NA
7907	5974	4767
7908	5595	NA
7909	5868	5484
7910	5786	NA
7911	5884	5669
7912	5732	5109
7913	3371	5424
7914	5562	5750
7915	5487	NA
7916	3123	5144
874	NA	NA
7917	4216	5431
7918	3250	4463
7919	3250	4463
7920	4367	5093
7921	5830	5552
7922	4441	5414
7923	5557	5173
7924	5895	6038
7925	4230	5679
7926	5961	5677
875	NA	NA
7927	3336	4607
7928	5457	NA
7929	5598	5254
7930	3284	5669
7931	2859	4463
7932	5146	5704
7933	3326	6275
7934	4430	5501
7935	5960	5271
7936	4423	3353
876	NA	NA
7937	4423	5450
7938	3927	4281
7939	4290	3333
7940	4290	3333
7941	5459	NA
7942	3931	3353
7943	3931	4281
7944	3249	4276
7945	5911	NA
7946	5161	NA
90	NA	NA
158	NA	NA
877	NA	NA
7947	5725	5624
7948	4215	NA
7949	4215	NA
7950	5728	5565
7951	5568	5668
7952	5454	NA
7953	5087	4767
7954	3635	NA
7955	4350	5269
7956	4350	3333
878	NA	NA
7957	2759	4463
7958	5174	6510
7959	5485	5155
7960	5973	4390
7961	3475	6248
7962	2852	NA
7963	2912	5183
7964	2758	5652
7965	3610	5128
7966	5626	4463
879	NA	NA
7967	3794	5082
7968	3794	6516
7969	5779	5155
7970	5874	4485
7971	5806	NA
7972	3270	4276
7973	3270	4276
7974	5479	4476
7975	5119	4511
7976	5710	4463
880	NA	NA
7977	3492	4219
7978	3585	5702
7979	5099	4463
7980	5541	5158
7981	5782	5510
7982	5963	5271
7983	3629	NA
7984	2695	4369
7985	5641	3333
7986	3248	3333
881	NA	NA
7987	5826	5676
7988	5995	4276
7989	4366	4369
7990	2886	4463
7991	2886	4463
7992	5612	4276
7993	5136	NA
7994	5136	4388
7995	4265	5270
7996	3261	5704
882	NA	NA
7997	6080	5154
7998	6076	5158
7999	6121	5691
8000	6133	4463
8001	6069	5446
8002	3771	5158
8003	6099	4463
8004	6156	NA
8005	6064	5484
8006	6053	NA
883	NA	NA
8007	4272	NA
8008	4272	5421
8009	3490	NA
8010	2839	4252
8011	2839	5158
8012	6168	4607
8013	4269	NA
8014	6381	6503
8015	6406	5158
8016	6410	6367
884	NA	NA
8017	4291	NA
8018	4305	5158
8019	4097	6346
8020	3682	5158
8021	4505	5475
8022	6301	6042
8023	6394	5111
8024	6140	6510
8025	6141	4281
8026	3991	6284
885	NA	NA
8027	3750	5179
8028	3817	6284
8029	3817	6286
8030	3808	4281
8031	3537	6482
8032	5436	5112
8033	5436	5112
8034	6345	6505
8035	6431	4252
8036	4201	6309
886	NA	NA
8037	4201	6309
8038	6403	5466
8039	6306	5111
8040	6331	5112
8041	4149	4476
8042	4149	4476
8043	3687	5158
8044	4054	5642
8045	3653	6515
8046	3315	4463
159	NA	NA
887	NA	NA
8047	3315	4463
8048	6389	5434
8049	6349	5437
8050	3366	5446
8051	3366	5446
8052	6355	6775
8053	6329	6089
8054	4504	5704
8055	3312	6284
8056	4347	4463
888	NA	NA
8057	5660	5704
8058	5660	5704
8059	4207	NA
8060	4207	NA
8061	3599	4767
8062	3599	4767
8063	5491	5704
8064	4562	5428
8065	4212	6152
8066	4212	5158
889	NA	NA
8067	6409	6510
8068	5138	4577
8069	3297	6070
8070	3297	6310
8071	6328	5093
8072	4461	4577
8073	6666	6749
8074	6630	NA
8075	6545	5112
8076	6550	5446
890	NA	NA
8077	6617	6297
8078	6672	5658
8079	4515	5428
8080	3738	5450
8081	3618	5112
8082	3256	5704
8083	6737	5082
8084	6737	6770
8085	6536	6516
8086	6584	6603
891	NA	NA
8087	6626	6730
8088	6627	6435
8089	6635	6670
8090	6719	5521
8091	6565	6751
8092	6786	6450
8093	6798	5475
8094	6818	6288
8095	6819	5642
8096	6829	6279
892	NA	NA
8097	6830	6286
8098	6837	NA
8099	6844	6687
8100	6851	6823
8101	6871	6450
8102	6879	5082
8103	6885	5158
8104	6900	5434
8105	6901	NA
8106	6937	6268
893	NA	NA
8107	7038	5122
8108	4517	6084
8109	4287	5750
8110	3842	5704
8111	3705	5158
8112	3708	5158
8113	3611	5492
8114	7032	NA
8115	7036	5095
8116	7042	5521
894	NA	NA
8117	4353	5112
8118	6132	6750
8119	4449	6288
8120	7034	NA
8121	7062	6744
8122	5256	5658
8123	6307	5704
8124	6653	5158
8125	7135	7305
8126	4444	5488
895	NA	NA
8127	5813	5430
8128	7163	7173
8129	7070	6505
8130	4284	5428
8131	4284	5428
8132	6327	7051
8133	7169	6574
8134	7208	5475
8135	7116	NA
8136	7023	6659
896	NA	NA
8137	7193	6497
8138	5550	6284
8139	5550	6284
8140	5522	6279
8141	7159	NA
8142	5563	6297
8143	7174	6284
8144	7183	5158
8145	7171	5434
8146	3	5484
160	NA	NA
897	NA	NA
8147	5176	6747
8148	7408	NA
8149	5447	6284
8150	5447	6822
8151	7483	5450
8152	7431	6557
8153	7465	5750
8154	7471	7693
8155	6928	7690
8156	5438	5450
898	NA	NA
8157	4452	5437
8158	4620	5450
8159	4620	6652
8160	5133	5158
8161	6050	7107
8162	7019	6764
8163	4671	8808
8164	6648	7301
8165	5441	5750
8166	6054	NA
899	NA	NA
8167	6563	5642
8168	6452	5095
8169	5603	6291
8170	6649	7301
8171	6787	6070
8172	6733	7173
8173	6781	6084
8174	6313	6084
8175	6602	7301
8176	6736	7700
900	NA	NA
8177	5429	5158
8178	4406	5428
8179	6865	5488
8180	6783	NA
8181	5654	6752
8182	6604	5667
8183	6863	6376
8184	6583	6376
8185	6157	7310
8186	7216	5445
901	NA	NA
8187	7134	6084
8188	6814	6376
8189	5455	5158
8190	6646	5450
8191	6846	NA
8192	6136	6376
8193	7073	5437
8194	6785	NA
8195	6925	6297
8196	7065	6450
902	NA	NA
8197	7080	7700
8198	6821	5095
8199	6092	5428
8200	5463	6751
8201	6638	6523
8202	6123	6284
8203	7179	5667
8204	7106	6283
8205	6144	7205
8206	6650	5158
903	NA	NA
8207	6334	5450
8208	6334	5450
8209	6379	7691
8210	7154	6297
8211	7009	5750
8212	6551	6797
8213	6119	7700
8214	4404	5450
8215	6688	7187
904	NA	NA
8216	6546	NA
8217	6546	6687
8218	7202	6525
8219	6671	5750
8220	5464	6764
8221	7177	7693
8222	6899	5667
8223	5451	6838
8224	5451	5572
8225	6095	6764
905	NA	NA
8226	5518	5428
8227	6882	6297
8228	6637	7187
8229	6884	NA
8230	6923	7088
8231	6902	5572
8232	6996	NA
8233	5110	6847
8234	7082	7205
8235	6416	5445
906	NA	NA
8236	6566	6084
8237	6639	NA
8238	6681	6823
8239	6912	6859
8240	7139	7676
8241	5153	7312
8242	6118	7695
8243	6543	7700
8244	6093	7046
8245	5528	5158
161	NA	NA
907	NA	NA
8246	6575	5450
8247	5538	5450
8248	6999	NA
8249	6676	6895
8250	6373	NA
8251	5178	NA
8252	6992	NA
8253	6874	NA
8254	6926	7675
8255	7093	7686
908	NA	NA
8256	6068	6784
8257	6068	6847
8258	6632	6450
8259	5637	5428
8260	7121	5179
8261	6813	6764
8262	5145	5450
8263	7112	5445
8264	6405	6297
8265	6675	NA
909	NA	NA
8266	6164	7691
8267	6164	5750
8268	6636	7003
8269	5611	6838
8270	5498	6687
8271	5452	7300
8272	6139	5158
8273	6892	6591
8274	6640	5450
8275	6727	5750
910	NA	NA
8276	5601	6803
8277	7057	6747
8278	7058	6761
8279	6541	5450
8280	6127	7303
8281	6127	7303
8282	5115	6298
8283	5723	6557
8284	6684	6774
8285	6854	6998
911	NA	NA
8286	5899	NA
8287	6086	5488
8288	6805	6677
8289	7004	6591
8290	6057	NA
8291	5602	NA
8292	5602	NA
8293	6486	7653
8294	7095	5158
8295	6921	6284
912	NA	NA
8296	6891	7675
8297	5533	7310
8298	6641	6427
8299	6621	6752
8300	6735	7302
8301	5468	NA
8302	10196	NA
8303	7108	6823
8304	6296	5158
8305	5600	6291
913	NA	NA
8306	6400	6822
8307	6573	5158
8308	5543	5572
8309	5744	8805
8310	6791	6376
8311	6390	6291
8312	7397	6443
8313	5129	NA
8314	7507	7702
8315	7654	7703
914	NA	NA
8316	7265	7704
8317	7655	7309
8318	6104	NA
8319	6883	6859
8320	NA	7123
8321	7031	5437
8322	5170	NA
8323	6828	7088
8324	7210	6297
8325	7194	NA
915	NA	NA
8326	7162	6509
8327	5156	6163
8328	5156	5445
8329	7190	7310
8330	5435	5158
8331	7120	5488
8332	7512	6591
8333	5439	6450
8334	5172	6751
8335	5539	6450
916	NA	NA
8336	5435	5095
8337	6735	5428
8338	7176	6679
8339	4440	7700
8340	4440	7700
8341	7067	7205
8342	6820	5158
8343	7181	6747
8344	6926	6752
8345	7155	5428
162	NA	1962
917	NA	NA
8346	7172	6291
8347	7026	7696
8348	7091	6415
8349	NA	NA
8350	NA	6070
8351	7401	NA
8352	7441	6766
8353	5441	5428
8354	7147	6687
8355	5493	5095
918	NA	NA
8356	7642	NA
8357	7547	6557
8358	7006	NA
8359	5499	5445
8360	6741	7683
8361	7201	7046
8362	NA	6757
8363	4477	5158
8364	7211	6297
8365	NA	7533
919	NA	NA
8366	6052	5158
8367	7489	6574
8368	6897	5158
8369	NA	NA
8370	NA	NA
8371	7425	6505
8372	7430	6679
8373	5596	6760
8374	7476	6895
8375	5477	5450
920	NA	NA
8376	5477	5450
8377	5551	7205
8378	7399	7046
8379	7438	6744
8380	7090	5445
8381	5632	5450
8382	5121	7302
8383	5127	6764
8384	5089	7700
8385	7462	7429
921	NA	NA
8386	7098	6163
8387	6386	5437
8388	6386	5437
8389	5272	5428
8390	7636	6927
8391	5873	6679
8392	7035	7046
8393	7482	NA
8394	4455	5450
8395	7448	6877
922	NA	NA
8396	6870	5428
8397	6933	5488
8398	7150	6535
8399	6930	5445
8400	5266	5450
8401	5159	7048
8402	5159	6679
8403	6567	5095
8404	9169	NA
8405	6682	5488
923	NA	NA
8406	4674	5572
8407	5120	5450
8408	6683	5450
8409	6881	5095
8410	6864	5450
8411	5163	5488
8412	7089	6297
8413	6296	5437
8414	6795	7651
8415	7064	5158
924	NA	NA
8416	6490	5437
8417	6161	5095
8418	6419	NA
8419	5513	6443
8420	NA	NA
8421	115	NA
8422	1959	NA
8423	1963	1705
8424	1845	NA
925	NA	NA
8425	NA	NA
8426	828	1691
8427	2053	NA
8428	NA	5450
8429	5570	6450
8430	6643	NA
8431	6104	NA
8432	6788	NA
8433	5604	6751
926	NA	NA
8434	7206	NA
8435	7016	NA
8436	7030	8934
8437	7164	6859
8438	7024	NA
8439	6942	6654
8440	6936	NA
8441	6319	NA
8442	6088	NA
8443	6734	NA
927	NA	NA
8444	6489	NA
8445	7645	6524
8446	7033	NA
8447	6330	NA
8448	5293	NA
8449	6792	NA
8450	6115	6443
8451	6732	7691
8452	5467	6752
8453	6150	6998
928	NA	NA
8454	5649	6557
8455	5147	NA
8456	5172	NA
8457	6303	7700
8458	6067	NA
8459	6556	NA
8460	6655	NA
8461	6154	7010
8462	7022	NA
8463	5129	5488
929	NA	NA
8464	5500	4225
8465	3056	6043
8466	6658	5488
8467	7290	5428
8468	5650	6877
8469	NA	NA
8470	2738	NA
8471	2686	NA
8472	5474	6427
8473	5570	6557
930	NA	NA
8474	7031	NA
8475	5120	6557
8476	7024	6625
8477	4404	NA
8478	7026	NA
8479	4671	NA
8480	8215	7685
8481	5533	5750
8482	6157	6574
8483	8289	NA
931	NA	NA
8484	6671	6763
8485	5611	5750
8486	5611	7310
8487	5538	NA
8488	5153	5488
8489	8276	5430
8490	7073	5488
8491	8161	7676
8492	8172	NA
8493	8279	NA
932	NA	NA
8494	7416	NA
8495	6813	NA
8496	6676	6760
8497	6543	NA
8498	5441	NA
8499	5441	NA
8500	5455	6747
8501	7025	6760
8502	7664	6084
8503	6405	7684
933	NA	NA
8504	5514	6557
8505	5514	6557
8506	5147	5450
8507	5115	8413
8508	7033	5750
8509	8204	6523
8510	7503	7692
8511	7202	7048
8512	5159	6376
8513	5159	6376
934	NA	NA
8514	6741	8805
8515	5603	6747
8516	6736	6557
8517	6736	6679
8518	6735	6659
8519	6882	5488
8520	5435	6852
8521	8237	NA
8522	7536	5750
8523	5451	7651
935	NA	NA
8524	7461	6747
8525	5600	5750
8526	5468	NA
8527	5468	NA
8528	5133	6376
8529	6489	7299
8530	5637	6760
8531	8166	NA
8532	7065	8428
8533	7120	6443
936	NA	NA
8534	6688	5450
8535	6567	NA
8536	6604	5450
8537	6604	5450
8538	5518	7205
8539	5518	5428
8540	7089	NA
8541	6874	7299
8542	6161	5488
8543	5513	5676
163	NA	NA
937	NA	NA
8544	6490	8933
8545	8238	6774
8546	7480	NA
8547	7499	5430
8548	6050	5488
8549	6050	5488
8550	8184	6680
8551	6864	5488
8552	6115	5450
8553	6154	5430
938	NA	NA
8554	7095	5428
8555	6858	6084
8556	6925	7088
8557	5110	5750
8558	6863	5450
8559	5463	5750
8560	5467	7691
8561	6303	6625
8562	5744	NA
8563	6926	7310
939	NA	NA
8564	6118	6747
8565	8272	6549
8566	6416	NA
8567	7655	6659
8568	6546	6297
8569	6546	6998
8570	5452	5428
8571	5452	5428
8572	7415	7303
8573	6068	7301
940	NA	NA
8574	6452	NA
8575	6452	NA
8576	6088	6760
8577	6088	6760
8578	5539	6450
8579	6139	6751
8580	5156	6747
8581	5156	6747
8582	8290	NA
8583	5178	6679
941	NA	NA
8584	6650	6680
8585	6127	6751
8586	NA	5676
8587	NA	NA
8588	NA	6056
8589	NA	NA
8590	NA	NA
8591	NA	6679
8592	NA	NA
8593	NA	NA
942	NA	NA
8594	NA	NA
8595	NA	NA
8596	NA	NA
8597	NA	NA
8598	6725	6757
8599	6858	6376
8600	NA	NA
8601	NA	NA
8602	7647	7165
8603	NA	NA
943	NA	NA
8604	NA	NA
8605	NA	7117
